track_id,name,count,album,artist_1,artist_2,artist_3,duration_ms,explicit,genre_1,genre_2,genre_3,genre_4,genre_5
0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,1,Plastic Beach,Gorillaz,,,233866,False,electronic,alternative,pop,rock,beautiful
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,2,Ocean Avenue,Yellowcard,,,198266,False,punk rock,rock,pop punk,alternative,Yellowcard
2sRWqEaeb91Lv6KwDQnHlO,Ensenada,1,Ensenada,Sublime,,,154484,True,,,,,
193RlTGibelHrNqyAMEbLl,Feel Like That (feat. Bradley Nowell),1,Feel Like That (feat. Bradley Nowell),Sublime,Stick Figure,Jakobs Castle,227554,False,,,,,
6shRGWCtBUOPFLFTTqXZIC,Upside Down,3,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,Jack Johnson,,,208653,False,acoustic,singer-songwriter,jack johnson,chill,Soundtrack
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,2,Superunknown (Deluxe Edition),Soundgarden,,,318586,False,Grunge,90s,rock,alternative rock,alternative
4UsdI5k85jLLRCV3ZCaVzc,Orca,1,Spellbound,Boyscott,,,50615,False,,,,,
6KIAXnldtd9OWBq4c48nmb,Rocky Road,1,Lima,Boyscott,,,204086,False,,,,,
3Q8nl0khWJzLiNSbj7pshd,Killer Whale,1,Goose Bumps,Boyscott,,,147939,False,,,,,
3TYH8i4472CehYaQ8ySfQr,Arthur Kill,1,Spellbound,Boyscott,,,167336,False,,,,,
469ekee7QJgnNGWcvJlkL6,Arthur Kill,1,Lima,Boyscott,,,167336,False,,,,,
2ouURa1AIXp3AvkS52Jry5,Every Morning,4,14:59,Sugar Ray,,,219866,False,90s,pop,alternative,summer,rock
7xJLkoGjTzIsD3348VALzl,Daytrippin,1,Daytrippin,Iration,,,182466,False,,,,,
2DUTeVkxL1KsH4YxlemaDR,By The Summer,1,By The Summer,Dead Love Triangle,,,162154,False,,,,,
5nradlxm7nAzQVjRWXK8rG,Tearjerker,1,Tearjerker,Small Forward,,,250640,False,,,,,
5468fNbvpCnangJjmnc5V0,Never Ending Song,1,Found Heaven,Conan Gray,,,154606,False,,,,,
3TFoEJe5zNuHZStRboWPxg,People Watching,1,Superache,Conan Gray,,,158536,False,folk,indie,pop,indie pop,romantic lyrics
7DTqqSUuUhixiAv4nR0JQW,Tonight,1,Tonight,girlsweetvoiced,,,145710,False,,,,,
3iEUDvanZwQhLCIqUmCR7N,The Spins,1,K.I.D.S. (Deluxe),Mac Miller,Empire Of The Sun,,195873,True,Hip-Hop,rap,hip hop,alternative hip-hop,Loud has a fat cock and danny is hot
6xbraxG0bSBOuAr5IUXmtM,iSpy (feat. Lil Yachty),2,Light of Mine,KYLE,Lil Yachty,,252240,True,rap,pop,c major,upbeat lyrics,electronica influences
5TUZhrb8UaaA76NhzZax2Z,Lost in Translation,1,Chip Chrome & The Mono-Tones,The Neighbourhood,,,190226,False,,,,,
0s97h7dwlWL5eIuiqtcgao,Daylight,1,Grand,Matt and Kim,,,171333,False,,,,,
2HRqTpkrJO5ggZyyK6NPWz,Espresso,1,Short n' Sweet,Sabrina Carpenter,,,175459,True,pop,nu-disco,dance-pop,boogie,espresso
6WVdae8LbPfpOXAWuYdMnT,Love Lost,1,"I Love Life, Thank You",Mac Miller,The Temper Trap,,162875,True,pop rap,hip hop,indie,rap,chill
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,1,Lonerism,Tame Impala,,,192960,False,Psychedelic Rock,psychedelic,indie,psychedelic pop,indie rock
6pEkPmzBPy4EVjyiIVKlJg,Way To Go,1,Two Vines (Deluxe),Empire Of The Sun,,,192146,False,,,,,
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,1,Eyes Open,Snow Patrol,,,267960,False,indie,alternative,rock,indie rock,Love
3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,2,The Script,The Script,,,241373,False,pop,rock,The Script,Love,Mellow
2t0wwvR15fc3K1ey8OiOaN,Selfless,2,The New Abnormal,The Strokes,,,222093,False,WSUM 91.7 FM Madison,Digital Tendencies,indie rock,indie,Ballad
0tkBOcK7oRVXQJY97zzSvr,Telescope,3,Melophobia,Cage The Elephant,,,228293,False,WSUM 91.7 FM Madison,indie rock,Something Your Dad Might Like,pop rock,rock
2dphvmoLEXdk8hOYxmHlI3,Strawberry Swing,1,Viva La Vida or Death and All His Friends,Coldplay,,,249666,False,,,,,
6LGwYMXXgURfaequXipzHx,You Don't Know My Name,1,The Diary Of Alicia Keys,Alicia Keys,,,366733,False,soul,rnb,Alicia Keys,female vocalists,Neo-Soul
2JZx4dgSUZ352uDpQm68OY,There Must Be a Better Way,1,Henry Stone's Miami Sound - The Record Man's Finest 45s,"Friday, Saturday And Sunday",,,188154,False,,,,,
6BLmdSia7fx2jr5INsuPFu,If This Is Just a Game,1,Human Emotions,David Allan Coe,,,209520,False,Alt-country,Love,country,alternative country,outlaw country
6e6Kxot9nHyZ4I8GgmGKII,Nothing Can Change This Love,2,Mr. Soul,Sam Cooke,,,160364,False,soul,60s,oldies,romantic,rhythm and blues
5NdwjjZ7bZHLGZciWdhjt2,Tell Her For Me,1,Ooo Baby Baby/Tell Her for Me,Donnie Elbert,,,210431,False,,,,,
2EQWbkcNoKPOXQtJM7nqRV,My Song,1,Crying Laughing Loving Lying,Labi Siffre,,,284480,False,sampled,piano,soul,Love,From: USA
3RAkFk5NEBoO3mYWUFrU5g,The Angels Are All Asleep,1,Moon River,The Casinos,,,205616,False,,,,,
0Ab4lEHfPY98aqtQrKQbUu,It Had To Be You,1,"Trilogy: Past, Present & Future",Frank Sinatra,,,234666,False,jazz,swing,frank sinatra,Mellow,easy listening
3l2AUlbASNm8n8i85YXQjL,Stringin' You On,1,Stringin' You On,Camden.,,,182526,False,,,,,
4KWzsYmXYYbTjb4tYxulvd,Who's Crying Now (2022 Remaster),2,Escape (2022 Remaster),Journey,,,299653,False,classic rock,80s,journey,AOR,
6fOXeZLwVZ1J48d3xz6JnY,In the Summertime (Re-Recorded),1,Bubble Gum Jukebox Hits,Mungo Jerry,,,219726,False,,,,,
6nWcEzyxDozQcmxMoNJtYx,Come On Eileen - Single Edit,2,Come On Eileen / Dubious,Dexys Midnight Runners,Kevin Rowland,,205933,False,,,,,
3Cx4yrFaX8CeHwBMReOWXI,We Didn't Start the Fire,1,Storm Front,Billy Joel,,,291100,False,80s,rock,classic rock,pop,billy joel
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),1,All Summer Long (Mono & Stereo),The Beach Boys,,,134386,False,,,,,
5RgFlk1fcClZd0Y4SGYhqH,She's Always a Woman,3,The Stranger (Legacy Edition),Billy Joel,,,201373,False,classic rock,piano,70s,rock,billy joel
0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,2,Dancing in the Moonlight,King Harvest,,,181133,False,70s,pop,classic rock,oldies,happy
5LxvwujISqiB8vpRYv887S,I Want You Back,2,Diana Ross Presents The Jackson 5,The Jackson 5,,,176333,False,motown,soul,70s,pop,funk
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,1,Led Zeppelin III (Remaster),Led Zeppelin,,,146250,False,hard rock,heavy metal,classic tracks,70s,Great Musicianship
2KOt2JrCB720UxIbyzweQo,Barbara Ann,1,Spirit Of America,The Beach Boys,,,133893,False,,,,,
48D177fBErMz5p4zeAW1N5,Unforgettable (Duet with Nat King Cole),1,Unforgettable: With Love,Natalie Cole,,,210906,False,,,,,
6Fhpe6XFb05aYmppwloRbM,Come and Get Your Love - From Guardians of the Galaxy,1,Come and Get Your Love,Redfeather,,,201360,False,,,,,
5L0L3RyON6g8avnI20uubN,"Fun, Fun, Fun (Mono)",1,"Shut Down, Vol. 2 (Mono & Stereo)",The Beach Boys,,,138906,False,,,,,
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',4,Full Moon Fever,Tom Petty,,,256000,False,classic rock,80s,rock,Tom Petty,Southern Rock
6lSxM9BKcEZBSDKl2VODsF,Come Together - 2019 Mix,1,Abbey Road (Super Deluxe Edition),The Beatles,,,260200,False,,,,,
3UHv8SSIkNUDRBUHJx3Cg6,Oh! Darling - 2019 Mix,1,Abbey Road (Super Deluxe Edition),The Beatles,,,207146,False,,,,,
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,1,The Animals,The Animals,,,271280,False,,,,,
5lDriBxJd22IhOH9zTcFrV,Dirty Little Secret,1,Move Along,The All-American Rejects,,,193653,False,rock,pop punk,alternative,punk,alternative rock
3NeqB4bScYh4qHYuAhxYo3,Razor Face,1,Madman Across The Water,Elton John,,,282333,False,,,,,
1GFhaSp0LQHDu1IUX5tM9s,Rocket Man,1,Rocketman (Music From The Motion Picture),Taron Egerton,,,270533,False,,,,,
12yHvSYFXI7PGzNecUvIDu,Saturday Night’s Alright (For Fighting) - Remastered 2014,1,Goodbye Yellow Brick Road (Remastered),Elton John,,,295466,False,,,,,
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,1,1 (Remastered),The Beatles,,,425653,False,,,,,
0GIOPJKTSxagq3rq07Ch3U,Heaven,1,Reckless,Bryan Adams,,,243666,False,80s,rock,classic rock,Ballad,pop
5MxNLUsfh7uzROypsoO5qe,Dream On,1,Aerosmith,Aerosmith,,,266960,False,classic rock,rock,hard rock,70s,aerosmith
6XUHsYE38CEbYunT983O9G,Give A Little Bit,2,Even In The Quietest Moments,Supertramp,,,248173,False,,,,,
5DH7nDryMhpixm4G4B7RP9,The Longest Time,1,An Innocent Man,Billy Joel,,,223176,False,,,,,
4ZoBC5MhSEzuknIgAkBaoT,My Life,3,52nd Street,Billy Joel,,,285009,False,pop,70s,rock,classic rock,soft rock
4N0TP4Rmj6QQezWV88ARNJ,Superstition,1,Talking Book,Stevie Wonder,,,266133,False,funk,soul,70s,motown,funky
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,1,Waterloo,ABBA,,,168960,False,pop,70s,abba,Disco,swedish
6x959m2QDvatSwUAVCHIuf,Why Can't We Be Friends,1,Why Can't We Be Friends?,War,,,230106,False,,,,,
0jvN7eQJJt4nxQzgQfZ1SP,Spirit In The Sky - Deluxe Edition,3,Spirit In The Sky (Deluxe Edition),Norman Greenbaum,,,242893,False,,,,,
2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,3,Berry Is On Top,Chuck Berry,,,161560,False,Rock and Roll,50s,classic rock,oldies,rock n roll
714hERk9U1W8FMYkoC83CO,You Sexy Thing,2,Hot Chocolate,Hot Chocolate,,,244920,False,,,,,
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,1,A Night At The Opera (Deluxe Remastered Version),Queen,,,354320,False,hard rock,Progressive rock,rock,rock opera,art rock
7GqIDx2QVGOpd4r1fZaUUW,25 or 6 to 4 - 2002 Remaster,1,Chicago II,Chicago,,,289800,False,,,,,
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,1,Rockin' With Robin,Bobby Day,,,160080,False,,,,,
7fp41IDi1dqARoX0Nuvz5O,The Oogum Boogum Song,1,The Very Best Of,Brenton Wood,,,153413,False,,,,,
40NRm1ZLvZpUSCUXAGGZ8J,Kung Fu Fighting,1,The Soul of the Kung Fu Fighter,Carl Douglas,,,197693,False,,,,,
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,2,Just As I Am,Bill Withers,,,126458,False,soul,70s,blues,oldies,Mellow
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,1,Led Zeppelin IV (Remaster),Led Zeppelin,,,482830,False,folk rock,hard rock,Progressive rock,rock,importado_do_spotify
4yugZvBYaoREkJKtbG08Qr,Take It Easy - 2013 Remaster,2,Eagles (2013 Remaster),Eagles,,,211577,False,country rock,country,Top2000,mistagged,
4A6zEXlSk7xIIqDh92iZ26,It's Our Love,1,Will I See You Again?,Thee Sacred Souls,,,227906,False,,,,,
1JhwFgtWL1CB1qrjRO62wg,Rotten Peaches,1,Madman Across The Water,Elton John,,,298026,False,,,,,
14Q7Qja4PJwjMsKdBZcnww,Sunshine (feat. Fousheé),1,Gemini Rights,Steve Lacy,Fousheé,,293428,False,Neo Soul,Neo-Soul,foushee,bedroom pop,funk
2TAAT4VKcMQgaQi1usGaA6,If I Should Die Tonight,1,Let's Get It On,Marvin Gaye,,,240760,False,,,,,
09Nck1nvRcg1Y14SNfWwtJ,Waiting In Vain,1,Exodus,Bob Marley & The Wailers,,,256239,False,reggae,roots reggae,Bob Marley,Mellow,Love
6xE6ZWzK1YDDSYzqOCoQlz,Last Train to London,3,Discovery,Electric Light Orchestra,,,272649,False,70s,classic rock,Disco,rock,pop
4h6zTXHpPwq11aqE6IpyRw,After You,1,Blue Lights in the Basement,Roberta Flack,,,233306,False,,,,,
0FFRAdBmkWoMRNS5R6f14l,Volto di donna - Trumpet Version,1,La ragazza fuori strada,Piero Umiliani,,,208822,False,,,,,
3pxRGGfOFXQ3Ajs492gyWJ,Why Did I Choose You - Alternate Vocal Version,1,Vulnerable,Marvin Gaye,,,157133,False,,,,,
7sCHy8QQUz3CRvUMp53Cbm,Harvest Moon,1,Greatest Hits,Neil Young,,,303213,False,classic rock,singer-songwriter,folk,Neil Young,rock
1FxmJ9hQ0nVrOI19SChpi8,Loose Cannon,1,X Hail,Puzzle,,,177000,False,indie,metal,funk,shoegaze,cold
33Cjw3758iNxV20YrU2hvO,"I Wish You Love, Pt. 1",1,Saint Latin's Day Massacre,Joe Bataan,,,212213,False,,,,,
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,1,Madman Across The Water,Elton John,,,377093,False,classic rock,70s,piano,pop,rock
3gAeszu600Qs0plQegthLX,Indian Sunset,1,Madman Across The Water,Elton John,,,406560,False,,,,,
5uiv9G0E0OdL4ncMEWBuQ9,Givin' It All,1,A Room With A View,Player,,,257933,False,adult contemporary,west coast,,,
7vpkmzisaB8R47XlxyTcfs,Distant Lover,1,Let's Get It On (Deluxe Edition),Marvin Gaye,,,256720,False,soul,motown,quiet storm,marvin gaye,70s
34D6mvDTAPypm92EPs8Rxa,Reminiscing - Remastered,1,Sleeper Catcher (Remastered),Little River Band,,,253080,False,,,,,
41Az1BCotlAUt7Ud8k6H2Y,Sunsets For Somebody Else,1,All The Light Above It Too,Jack Johnson,,,210466,False,,,,,
4HGvpoNr3FGFYfSsFZJrh9,Don't Cry Come By,1,Don't Cry Come By,Ernando Recendez,,,194533,False,,,,,
2LXISHBkx8FyoxCBkckh19,Do It Again,1,Can't Buy A Thrill,Steely Dan,,,357041,False,classic rock,70s,Jazz Rock,rock,steely dan
3TiCuJiisBOB9HzKAM6FDG,Oh Honey,2,Oh Honey,Delegation,,,356200,False,soul,70s,WSUM 91.7 FM Madison,dog days,1977
5oQcOu1omDykbIPSdSQQNJ,1985,2,A Hangover You Don't Deserve,Bowling For Soup,,,193000,False,pop punk,punk rock,rock,punk,alternative
0K1KOCeJBj3lpDYxEX9qP2,Sleeping With A Friend,1,Pop Psychology,Neon Trees,,,228840,False,,,,,
7BDGUn2GuXPuMDNFODgzIl,Take It Or Leave It,2,I'm Not Afraid Of Music Anymore,COIN,,,164783,False,,,,,
2ZEk3GKnDOEwrMqqXsrPvu,Holdin' on to You,1,Grandpa Slinks,Post Sex Nachos,,,190500,False,,,,,
68hYdj3GepWm2R202KhJT7,1901,2,Wolfgang Amadeus Phoenix,Phoenix,,,193106,False,indie,indie pop,electronic,french,dance
6cMswWRv4lAU3mh5lclgCc,Dreaming,1,LOVETAP!,Smallpools,,,216253,False,,,,,
6Hx7kdHB9kGdxnw2EwSx2V,Million Bucks,1,Million Bucks,Smallpools,,,239893,True,,,,,
0hxy93CbIX7Hd5WXaVjx5R,Street Fight,1,LOVETAP!,Smallpools,,,203453,False,,,,,
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,1,Call On Me (Remixes),Starley,Ryan Riback,,222040,False,,,,,
15X35tF6ZanQFygFEz87ky,Back of the Car,1,Back of the Car,RAC,Nate Henricks,,252106,False,,,,,
1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,2,Paramore,Paramore,,,296520,False,rock,pop rock,alternative rock,alternative,2013
4BOwWcrC9isEsz0QsT4Q7F,Please Ask for Help,1,12 Desperate Straight Lines,Telekinesis,,,163440,False,,,,,
40DTE6OONWvsNlWNtsjZyj,Come Home,1,Moonwater (Deluxe Edition),CHAPPO,,,207920,False,,,,,
56NkIxSZZiMpFP5ZNSxtnT,Someday,1,Is This It,The Strokes,,,183573,False,indie rock,indie,rock,alternative,alternative rock
2V8KvnD5LVeeDChMWEkSzC,Nothin' But A Good Time - Remastered 2006,1,Open Up And Say...Ahh! (20th Anniversary Edition),Poison,,,224866,False,,,,,
3mcG2NI5G5vhrQtRda1YnA,The Middle,1,Bleed American (Deluxe Edition),Jimmy Eat World,,,168253,False,rock,alternative rock,alternative,emo,Jimmy Eat World
60ZGteAEtPCnGE6zevgUcd,Mountain Sound,1,My Head Is An Animal,Of Monsters and Men,,,211453,False,,,,,
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,1,Blurryface,Twenty One Pilots,,,188493,False,indie,alternative,rock,2015,indie pop
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,1,My Head Is An Animal,Of Monsters and Men,,,266600,False,indie,folk,indie folk,alternative,icelandic
2UAWVtEwFLJqdJsT8FCzKX,Flashed Junk Mind,1,Sadnecessary (Bonus Track Version),Milky Chance,,,261973,False,,,,,
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,1,Talking Dreams (Deluxe Edition),Echosmith,,,237626,False,indie pop,pop,2014,alternative rock,love at first listen
4qRaZYiaOsSvWC7VgcxrI0,HandClap,1,Fitz and The Tantrums (Deluxe Edition),Fitz and The Tantrums,,,193253,False,electronic,alternative,indie pop,party,american
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,2,5 Seconds Of Summer,5 Seconds of Summer,,,202496,False,pop punk,pop rock,pop,australian,2014
5lF0pHbsJ0QqyIrLweHJPW,Burn,2,Halcyon Nights,Ellie Goulding,,,231213,False,pop,electronic,2013,ellie goulding,Burn
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,1,California 37,Train,,,247946,False,,,,,
2Z8WuEywRWYTKe1NybPQEW,Ride,1,Blurryface,Twenty One Pilots,,,214506,False,rock,reggae,vocal harmonies,alternative,prominent percussion
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,1,Ghost In The Machine (Remastered 2003),The Police,,,260573,False,80s,rock,classic rock,new wave,pop
5lWFrW5T3JtxVCLDb7etPu,Bad - 2012 Remaster,1,Bad 25th Anniversary,Michael Jackson,,,247368,False,pop,1987,rock,80s,new jack swing
0UeYCHOETPfai02uskjJ3x,Shooting Stars,1,Bag Raiders (Deluxe),Bag Raiders,,,235813,False,poptron,electro,australian,electronic,dance
2RqtfcLB7iOZj0zYB8Auhu,Jealous,1,Nick Jonas X2,Nick Jonas,,,223106,False,pop,catchy,2014,love at first listen,rnb
1gSDTZHemEViEBiXysrlo0,Can I Kick It?,2,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest,,,251790,False,Hip-Hop,90s,hip hop,rap,Jazz Hop
2ekn2ttSfGqwhhate0LSR0,New Rules,1,Dua Lipa (Deluxe),Dua Lipa,,,209320,False,pop,dance,2017,electropop,tropical house
4Xv41B0BJRcMBJYpavNDfD,We Come Running,1,Youngblood Hawke,Youngblood Hawke,,,248600,False,,,,,
5teWpAL00TMLDXMC7d2rK2,This Is the Life,1,Tourist History,Two Door Cinema Club,,,210733,False,,,,,
12je8giC2S9smUHJ81tpiL,5 Years Time,1,"Peaceful, The World Lays Me Down",Noah And The Whale,,,214933,False,,,,,
3DmW6y7wTEYHJZlLo1r6XJ,Shower,3,Shower,Becky G,,,206166,False,pop,2014,WSUM 91.7 FM Madison,best of 2014,Versus Verses
18U7mG3v0UbyyhpIoaikFk,Carter & Cash,1,American English,Tor Miller,,,236156,False,,,,,
1MSM3Fo2fvnwVqMcz8Jhjq,Cecilia And The Satellite,2,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,,,223879,False,,,,,
7N2PNxzZXxCdAHiAfsklhT,"Check Yes, Juliet",1,We The Kings,We The Kings,,,220146,False,,,,,
5ZsPy9wHH733NlU6c4v2Hi,When It's Over - David Kahne Main,1,Sugar Ray,Sugar Ray,,,217853,False,,,,,
4iZxeyibg6w4EFCOoAQ6Eh,What You Know,1,Tourist History,Two Door Cinema Club,,,191400,False,indie,british,electronic,indie rock,indie pop
3JE9QuDXZMO6EoaPhg63CA,Money Will Chase You,1,Just What You Want,The Grogans,,,283550,False,,,,,
2WrzwxqDxBWcWYkk9DAJ9j,Candy Wrappers,1,So Polite,Summer Salt,,,194418,False,,,,,
2HL0VnhJLtWDZL1UsnLib5,Secret Life (feat. Lana Del Rey),1,Secret Life (feat. Lana Del Rey),Bleachers,Lana Del Rey,,186602,False,,,,,
1rcxltU3Mzn8gN6Z8ly9Zh,Visions,1,If I Am Only My Thoughts,Loving,,,233558,False,,,,,
7vERhzm3ep1mgFzqQw6wHh,How Would You Know,1,Just What You Want,The Grogans,,,183396,False,,,,,
6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,1,2,Mac DeMarco,,,190845,False,indie,Canadian,indie rock,canada,jangle pop
7mgI1HLrLMlIHL3wzotbyM,Teenage Blue,1,Illuminaughty - EP,Dreamgirl,,,234968,False,indie,indie pop,dream pop,Ballad,colours
2h0O3uXZW6ClktlgHWGpjy,Acolyte,1,Birdie,"Slaughter Beach, Dog",,,316468,False,WSUM 91.7 FM Madison,Something Your Dad Might Like,midwest emo,rock,The Meltdown with Avery Chheda
7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",3,Chit Chat,Beach Weather,,,196784,False,pop,indie,lively,cool,mild rhythmic syncopation
42oBtzPU4fA5Vtfw2Xilgf,2015,1,From 2 to 3,Peach Pit,,,181603,False,,,,,
5VmpLtRycwbA54XsTffKq4,Solar Power,1,Solar Power,Lorde,,,192621,False,folk pop,indie pop,sunshine pop,psychedelic pop,2021
3pEuitTKfRCdi4MMSss5Lw,Shrek~Chic,1,This Is Fine,Winona Forever,,,178403,False,,,,,
6NkbV5F9bA4SwRo90UCA0E,You Were Never There,1,Laura,Diego Garcia,,,219626,False,,,,,
7AEKwN4PGiS2ZeyOBlI7Py,Thrills,1,No Way to Treat an Animal,Spacey Jane,,,209131,False,,,,,
4U2GQlVHIerwX78jHpkOYN,10 Steps,1,10 Steps,Christian Leave,,,209132,False,,,,,
1wR6F2NFDjBlDAYEHnAPS9,Is There a Place I Can Go,1,Junkyard Jazz,Trudy and the Romance,,,278413,False,,,,,
47WtMNT8S9n3eqsCn076Bf,When You Were Made,1,City Club,The Growlers,,,218352,False,,,,,
0fCwTrRNfoNk962ati8n2K,All Your'n,3,Country Squire,Tyler Childers,,,218290,False,trucking,country,2010s,2019,
1fOc4Kf82a6J1C9gS5sE0d,Changes,1,Changes,Charles Bradley,The Budos Band,,360829,False,,,,,
2NjepWsgyVUNZY2MtZSwKw,Bitter,1,Summer Mixtape,Worn-Tin,,,195000,False,,,,,
0I7P0p2nfgDc8QKDwktt0e,Wally Wilder,1,Positive Force,Delicate Steve,,,243040,False,,,,,
0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered 2009,1,Sgt. Pepper's Lonely Hearts Club Band (Remastered),The Beatles,,,337413,False,psychedelic,Psychedelic Rock,art rock,baroque pop,The Beatles
5S5u0EWtlblH00iTNExZ6X,I Think I Like When It Rains,1,Locals 2,WILLIS,,,278293,False,,,,,
1BZLTUDkrk8VdZ4izWox33,Slow Party,1,Locals 2,WILLIS,,,313173,False,,,,,
0XgRWgcs0Pcr9PSIdFWD4N,Clay Pigeons,1,True That,Michael Cera,,,186000,False,WSUM 91.7 FM Madison,cover,dog days,Love,indie
1qbjCGGsZpEq56QgvtJoX7,Up Granville,1,From 2 to 3,Peach Pit,,,230747,False,,,,,
1hzh9Hz7urXIxfH0WztWI2,Rose Pink Cadillac,1,Rose Pink Cadillac,DOPE LEMON,,,261911,False,,,,,
2dm13KtTfScU9ObCzYzGyS,Woodland,1,Woodland,The Paper Kites,,,231586,False,,,,,
7rb4dcBfW0m1LQQcDCh4Hv,Mood Ring,1,Solar Power,Lorde,,,225862,False,,,,,
6hUTzxvNiJ1c0lYqgoOTBW,Motel 6,1,"Kindness, A Rebel",River Whyless,,,195126,False,,,,,
5985LToyqbVWWNczsD9g5N,Clouds,2,Clouds,BUNT.,Nate Traveller,,158760,False,stutter house,,,,
3L9RIFcNF9IDGPRE96EO7N,The Rhythm of the Night,1,Disco 90's,Corona,,,264280,False,90s,dance,eurodance,female vocalists,Dance 90s
3iCO0ZekWPK6rmLnDjejLB,Baianá,1,Baianá,Bakermat,,,180842,False,,,,,
7iKcPQyxD1TlClBi7lNKA8,Thinking About You,1,Thinking About You,Anton Powers,,,184917,False,,,,,
3U8zXNz1x6QRo8N6KYv9ZR,If You Wanna,1,If You Wanna,Nu Aspect,Coach Harrison,,159586,False,,,,,
6gdDu39yYqPcaTgCwYEW8i,Turn On The Lights again.. (feat. Future),1,Turn On The Lights again.. (feat. Future),Fred again..,Swedish House Mafia,Future,267946,False,,,,,
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),5,Actual Life (April 14 - December 17 2020),Fred again..,The Blessed Madonna,,285375,False,deep house,Triangle of sadness,woman,House,dance
4EmH2iRucAgCOnhuJRotUi,Drifting,1,Drifting,Tiësto,Poppy Baskcomb,,147692,False,,,,,
7jZHUhAmW5oq1cq6s8IxmK,Sun Models,2,In Return,ODESZA,Madelyn Grant,,160000,False,,,,,
2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),1,Greenlight (feat. Flo Rida & LunchMoney Lewis),Pitbull,Flo Rida,LunchMoney Lewis,244173,False,,,,,
7aKpHMYlCj8hl438Y4ukvn,Lost - Remix,1,Lost (Remix),ZAC,PACS,,285120,False,,,,,
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),1,Deep Down (feat. Never Dull),Alok,Ella Eyre,Kenny Dope,165714,False,,,,,
1PTWicTyEUeYeWq4H25a4N,leavemealone,1,USB,Fred again..,Baby Keem,,222784,True,Drum and bass,dubstep,EDM,House,dance
6e0CvGZf7CouOpYF8toXHC,Body On My,1,Body On My,Loud Luxury,Brando,Nicky Jam,192506,False,,,,,
4dVejqq0Jn4pSyD7WcQ0nw,Little Bit (feat. Autoerotique) - Remix,2,Little Bit (feat. Autoerotique) [Remix],Lykke Li,Autoerotique,,234700,False,ml050902ak,,,,
4zlbKky2yA657Sk5rekZoR,Baby again..,1,Baby again..,Fred again..,Skrillex,Four Tet,319963,False,,,,,
54ONgeVMiuy3xCioWgG823,Rather Be (feat. Jess Glynne) - The Magician Remix,1,Rather Be (feat. Jess Glynne) [Remixes],Clean Bandit,Jess Glynne,The Magician,274834,False,,,,,
7zd8Voji56itCZzwfgUUjf,Girls on Film - Salt Tank Remix; Radio Edit,1,Girls on Film (Salt Tank Mix),Duran Duran,Salt Tank,,275172,False,,,,,
3IhM5Mber8KA0NaRNpK2px,Lay Low,1,DRIVE,Tiësto,,,153442,False,,,,,
5hmcw6bW5V24CvJqsz87We,On My Mind,1,On My Mind,Diplo,SIDEPIECE,,189268,False,,,,,
38spM0LahLUfQhOMAqA7AI,Be Your Girl (Kaytranada Edition),1,Be Your Girl (Kaytranada Edition),Teedra Moses,KAYTRANADA,,268087,False,,,,,
